
3,2,br,mg,lajinha,,Municípios,Lajinha
3,2,br,mg,lambari,,Municípios,Lambari
3,2,br,mg,lamim,,Municípios,Lamim
3,2,br,mg,laranjal,,Municípios,Laranjal
3,2,br,mg,lassance,,Municípios,Lassance
3,2,br,mg,lavras,,Municípios,Lavras
3,2,br,mg,leandro.ferreira,,Municípios,Leandro Ferreira
3,2,br,mg,leme.prado,,Municípios,Leme do Prado
3,2,br,mg,leopoldina,,Municípios,Leopoldina
3,2,br,mg,liberdade,,Municípios,Liberdade
3,2,br,mg,lima.duarte,,Municípios,Lima Duarte
3,2,br,mg,limeira.oeste,,Municípios,Limeira do Oeste
3,2,br,mg,lontra,,Municípios,Lontra
3,2,br,mg,luisburgo,,Municípios,Luisburgo
3,2,br,mg,luislandia,,Municípios,Luislândia
3,2,br,mg,luminarias,,Municípios,Luminárias
3,2,br,mg,luz,,Municípios,Luz
3,2,br,mg,machacalis,,Municípios,Machacalis
3,2,br,mg,machado,,Municípios,Machado
3,2,br,mg,madre.deus.minas,,Municípios,Madre de Deus de Minas
3,2,br,mg,malacacheta,,Municípios,Malacacheta
3,2,br,mg,mamonas,,Municípios,Mamonas
3,2,br,mg,manga,,Municípios,Manga
3,2,br,mg,manhuacu,,Municípios,Manhuaçu
3,2,br,mg,manhumirim,,Municípios,Manhumirim
3,2,br,mg,mantena,,Municípios,Mantena
3,2,br,mg,mar.espanha,,Municípios,Mar de Espanha
